#N comparison and moves for sorted, reverse sorted, average and sigma and each for random data
58 1653 0 1653 4959 1653.0 0.0 2447.4 238.945056446036 1653 2337 1653 2286 1653 1779 1653 2433 1653 2472 1653 2574 1653 2622 1653 2463 1653 2445 1653 2724 1653 2076 1653 2295 1653 2502 1653 2856 1653 2700 1653 2691 1653 2415 1653 2235 1653 2418 1653 2625
59 1711 0 1711 5133 1711.0 0.0 2540.55 249.758378237845 1711 2475 1711 2352 1711 1893 1711 2460 1711 2523 1711 2721 1711 2640 1711 2601 1711 2508 1711 2799 1711 2208 1711 2355 1711 2580 1711 3021 1711 2826 1711 2823 1711 2556 1711 2241 1711 2496 1711 2733
60 1770 0 1770 5310 1770.0 0.0 2632.5 251.527235105863 1770 2559 1770 2526 1770 2052 1770 2505 1770 2607 1770 2844 1770 2799 1770 2679 1770 2517 1770 2829 1770 2238 1770 2463 1770 2739 1770 3087 1770 2874 1770 3000 1770 2718 1770 2244 1770 2619 1770 2751
61 1830 0 1830 5490 1830.0 0.0 2716.5 246.108817395882 1830 2559 1830 2667 1830 2229 1830 2544 1830 2682 1830 2937 1830 2937 1830 2679 1830 2598 1830 2880 1830 2343 1830 2535 1830 2898 1830 3141 1830 3039 1830 3054 1830 2775 1830 2313 1830 2724 1830 2796
62 1891 0 1891 5673 1891.0 0.0 2829.75 262.030508719881 1891 2715 1891 2832 1891 2343 1891 2607 1891 2859 1891 2967 1891 2985 1891 2847 1891 2679 1891 3063 1891 2394 1891 2673 1891 2982 1891 3288 1891 3210 1891 3132 1891 2925 1891 2331 1891 2829 1891 2934
63 1953 0 1953 5859 1953.0 0.0 2923.5 268.506703826924 1953 2793 1953 2958 1953 2379 1953 2691 1953 2943 1953 3084 1953 2991 1953 2988 1953 2766 1953 3243 1953 2514 1953 2754 1953 3036 1953 3318 1953 3348 1953 3267 1953 3021 1953 2439 1953 2979 1953 2958
64 2016 0 2016 6048 2016.0 0.0 3016.35 271.108516096416 2016 2802 2016 2967 2016 2541 2016 2820 2016 2955 2016 3174 2016 3177 2016 3045 2016 2883 2016 3255 2016 2538 2016 2910 2016 3174 2016 3414 2016 3354 2016 3456 2016 3081 2016 2505 2016 3165 2016 3111
65 2080 0 2080 6240 2080.0 0.0 3105.75 290.217827674316 2080 2898 2080 3090 2080 2595 2080 3000 2080 2991 2080 3264 2080 3360 2080 3069 2080 3045 2080 3300 2080 2541 2080 2943 2080 3348 2080 3474 2080 3510 2080 3510 2080 3189 2080 2541 2080 3183 2080 3264
66 2145 0 2145 6435 2145.0 0.0 3190.65 301.97570680437 2145 3000 2145 3090 2145 2670 2145 3087 2145 3057 2145 3306 2145 3543 2145 3123 2145 3084 2145 3396 2145 2697 2145 2985 2145 3441 2145 3522 2145 3585 2145 3657 2145 3342 2145 2589 2145 3192 2145 3447
67 2211 0 2211 6633 2211.0 0.0 3295.35 287.903851137843 2211 3168 2211 3261 2211 2832 2211 3111 2211 3063 2211 3480 2211 3669 2211 3288 2211 3162 2211 3510 2211 2817 2211 3129 2211 3468 2211 3570 2211 3630 2211 3696 2211 3402 2211 2703 2211 3333 2211 3615
68 2278 0 2278 6834 2278.0 0.0 3381.45 310.692367946174 2278 3285 2278 3459 2278 2835 2278 3177 2278 3210 2278 3531 2278 3729 2278 3318 2278 3255 2278 3675 2278 2856 2278 3213 2278 3570 2278 3720 2278 3786 2278 3780 2278 3429 2278 2721 2278 3417 2278 3663
69 2346 0 2346 7038 2346.0 0.0 3472.2 305.097787602601 2346 3336 2346 3531 2346 2880 2346 3306 2346 3258 2346 3708 2346 3759 2346 3447 2346 3372 2346 3771 2346 2961 2346 3255 2346 3570 2346 3774 2346 3825 2346 3945 2346 3534 2346 2889 2346 3612 2346 3711
70 2415 0 2415 7245 2415.0 0.0 3581.1 322.454787528425 2415 3540 2415 3621 2415 2880 2415 3501 2415 3357 2415 3726 2415 3882 2415 3555 2415 3540 2415 3831 2415 2982 2415 3327 2415 3762 2415 3930 2415 3846 2415 4059 2415 3699 2415 2979 2415 3783 2415 3822
71 2485 0 2485 7455 2485.0 0.0 3697.2 336.470295865774 2485 3570 2485 3699 2485 2958 2485 3576 2485 3366 2485 3780 2485 4050 2485 3750 2485 3585 2485 4041 2485 3162 2485 3423 2485 3870 2485 4008 2485 3978 2485 4224 2485 3723 2485 3171 2485 3984 2485 4026
72 2556 0 2556 7668 2556.0 0.0 3795.15 308.85211266883 2556 3660 2556 3876 2556 3072 2556 3660 2556 3495 2556 3831 2556 4092 2556 3957 2556 3630 2556 4203 2556 3339 2556 3627 2556 3891 2556 4026 2556 4017 2556 4272 2556 3879 2556 3303 2556 4011 2556 4062
73 2628 0 2628 7884 2628.0 0.0 3902.7 293.918713252492 2628 3681 2628 4041 2628 3240 2628 3672 2628 3699 2628 3975 2628 4176 2628 4125 2628 3768 2628 4359 2628 3510 2628 3681 2628 3939 2628 4224 2628 4023 2628 4350 2628 3882 2628 3501 2628 4056 2628 4152
74 2701 0 2701 8103 2701.0 0.0 4012.65 286.638147321668 2701 3822 2701 4206 2701 3333 2701 3846 2701 3912 2701 4176 2701 4329 2701 4179 2701 3849 2701 4380 2701 3705 2701 3693 2701 3981 2701 4302 2701 4188 2701 4452 2701 3891 2701 3612 2701 4155 2701 4242
75 2775 0 2775 8325 2775.0 0.0 4141.8 321.742692224702 2775 3972 2775 4329 2775 3420 2775 3948 2775 3996 2775 4329 2775 4455 2775 4302 2775 4029 2775 4551 2775 3774 2775 3732 2775 4194 2775 4386 2775 4356 2775 4653 2775 3975 2775 3642 2775 4335 2775 4458
76 2850 0 2850 8550 2850.0 0.0 4252.65 320.520869055357 2850 4197 2850 4407 2850 3489 2850 4035 2850 4068 2850 4551 2850 4515 2850 4497 2850 4179 2850 4629 2850 3825 2850 3765 2850 4272 2850 4422 2850 4449 2850 4752 2850 4188 2850 3861 2850 4434 2850 4518
77 2926 0 2926 8778 2926.0 0.0 4371.0 316.871582821814 2926 4230 2926 4416 2926 3675 2926 4134 2926 4233 2926 4773 2926 4608 2926 4662 2926 4323 2926 4815 2926 4008 2926 3951 2926 4314 2926 4623 2926 4554 2926 4908 2926 4254 2926 3948 2926 4449 2926 4542
78 3003 0 3003 9009 3003.0 0.0 4486.5 322.460927865688 3003 4365 3003 4515 3003 3759 3003 4314 3003 4314 3003 4851 3003 4725 3003 4821 3003 4401 3003 5031 3003 4227 3003 4035 3003 4320 3003 4746 3003 4569 3003 5046 3003 4431 3003 4086 3003 4581 3003 4593
79 3081 0 3081 9243 3081.0 0.0 4595.55 320.007730375374 3081 4467 3081 4554 3081 3945 3081 4350 3081 4464 3081 5046 3081 4845 3081 4953 3081 4476 3081 5178 3081 4368 3081 4212 3081 4344 3081 4827 3081 4671 3081 5124 3081 4443 3081 4236 3081 4650 3081 4758
80 3160 0 3160 9480 3160.0 0.0 4721.85 332.225416697753 3160 4497 3160 4707 3160 4056 3160 4464 3160 4563 3160 5151 3160 5010 3160 5049 3160 4551 3160 5307 3160 4422 3160 4347 3160 4569 3160 4968 3160 4866 3160 5250 3160 4578 3160 4305 3160 4812 3160 4965
81 3240 0 3240 9720 3240.0 0.0 4870.05 333.443319771139 3240 4686 3240 4824 3240 4191 3240 4647 3240 4647 3240 5229 3240 5202 3240 5160 3240 4791 3240 5457 3240 4503 3240 4452 3240 4728 3240 5175 3240 5001 3240 5403 3240 4707 3240 4500 3240 5019 3240 5079
82 3321 0 3321 9963 3321.0 0.0 4984.5 350.613248466167 3321 4749 3321 5034 3321 4191 3321 4824 3321 4872 3321 5313 3321 5391 3321 5259 3321 4842 3321 5484 3321 4503 3321 4650 3321 4803 3321 5382 3321 5091 3321 5484 3321 4797 3321 4575 3321 5256 3321 5190
83 3403 0 3403 10209 3403.0 0.0 5089.95 374.486378256944 3403 4938 3403 5073 3403 4191 3403 5028 3403 5049 3403 5526 3403 5595 3403 5370 3403 5010 3403 5550 3403 4533 3403 4653 3403 4914 3403 5436 3403 5124 3403 5589 3403 4959 3403 4635 3403 5328 3403 5298
84 3486 0 3486 10458 3486.0 0.0 5229.0 347.218087086486 3486 5130 3486 5085 3486 4440 3486 5190 3486 5118 3486 5550 3486 5613 3486 5556 3486 5163 3486 5706 3486 4731 3486 4776 3486 5097 3486 5616 3486 5361 3486 5736 3486 5025 3486 4854 3486 5478 3486 5355
85 3570 0 3570 10710 3570.0 0.0 5365.35 354.393182073239 3570 5160 3570 5265 3570 4536 3570 5238 3570 5211 3570 5763 3570 5751 3570 5682 3570 5352 3570 5778 3570 4962 3570 5019 3570 5211 3570 5805 3570 5469 3570 5817 3570 5172 3570 4869 3570 5730 3570 5517
86 3655 0 3655 10965 3655.0 0.0 5515.2 376.865440177263 3655 5190 3655 5433 3655 4680 3655 5283 3655 5220 3655 5811 3655 5865 3655 5796 3655 5493 3655 5994 3655 5208 3655 5046 3655 5400 3655 6057 3655 5676 3655 5979 3655 5412 3655 5037 3655 5982 3655 5742
87 3741 0 3741 11223 3741.0 0.0 5657.7 382.02016962459 3741 5442 3741 5568 3741 4827 3741 5334 3741 5352 3741 5913 3741 5925 3741 5898 3741 5571 3741 6123 3741 5391 3741 5292 3741 5442 3741 6282 3741 5877 3741 6204 3741 5433 3741 5220 3741 6189 3741 5871
88 3828 0 3828 11484 3828.0 0.0 5768.85 387.222581340491 3828 5448 3828 5598 3828 4887 3828 5394 3828 5601 3828 5961 3828 5955 3828 6081 3828 5709 3828 6300 3828 5427 3828 5475 3828 5643 3828 6354 3828 5967 3828 6375 3828 5529 3828 5424 3828 6309 3828 5940
89 3916 0 3916 11748 3916.0 0.0 5920.5 406.400356791182 3916 5691 3916 5784 3916 4905 3916 5655 3916 5637 3916 6132 3916 6165 3916 6114 3916 5856 3916 6486 3916 5595 3916 5691 3916 5718 3916 6573 3916 5985 3916 6624 3916 5688 3916 5628 3916 6480 3916 6003
90 4005 0 4005 12015 4005.0 0.0 6069.0 420.261347259061 4005 5949 4005 5922 4005 5076 4005 5838 4005 5664 4005 6312 4005 6345 4005 6183 4005 6000 4005 6690 4005 5838 4005 5904 4005 5973 4005 6618 4005 5991 4005 6876 4005 5715 4005 5631 4005 6684 4005 6171
91 4095 0 4095 12285 4095.0 0.0 6229.95 441.987949496368 4095 5988 4095 6144 4095 5103 4095 6000 4095 5805 4095 6549 4095 6468 4095 6201 4095 6210 4095 6861 4095 6021 4095 6162 4095 6222 4095 6762 4095 6201 4095 7110 4095 5775 4095 5901 4095 6825 4095 6291
92 4186 0 4186 12558 4186.0 0.0 6327.9 438.590458172546 4186 6042 4186 6189 4186 5133 4186 6093 4186 6054 4186 6567 4186 6546 4186 6402 4186 6480 4186 7005 4186 6108 4186 6201 4186 6297 4186 6792 4186 6393 4186 7161 4186 5919 4186 5946 4186 6879 4186 6351
93 4278 0 4278 12834 4278.0 0.0 6457.05 467.681887077099 4278 6171 4278 6318 4278 5262 4278 6165 4278 6264 4278 6750 4278 6576 4278 6507 4278 6702 4278 7227 4278 6207 4278 6222 4278 6330 4278 6834 4278 6393 4278 7425 4278 6102 4278 6003 4278 7089 4278 6594
94 4371 0 4371 13113 4371.0 0.0 6631.5 489.881261123549 4371 6435 4371 6543 4371 5358 4371 6201 4371 6285 4371 6900 4371 6603 4371 6678 4371 6873 4371 7461 4371 6441 4371 6360 4371 6492 4371 7041 4371 6633 4371 7671 4371 6363 4371 6267 4371 7269 4371 6756
95 4465 0 4465 13395 4465.0 0.0 6739.95 489.303839653852 4465 6444 4465 6582 4465 5460 4465 6315 4465 6330 4465 6918 4465 6804 4465 6774 4465 7026 4465 7518 4465 6624 4465 6567 4465 6609 4465 7269 4465 6687 4465 7674 4465 6429 4465 6435 4465 7479 4465 6855
96 4560 0 4560 13680 4560.0 0.0 6891.45 508.284711062613 4560 6453 4560 6816 4560 5577 4560 6468 4560 6576 4560 7011 4560 6891 4560 7008 4560 7086 4560 7794 4560 6699 4560 6570 4560 6849 4560 7479 4560 6924 4560 7782 4560 6465 4560 6657 4560 7608 4560 7116
97 4656 0 4656 13968 4656.0 0.0 7029.9 511.588496743231 4656 6654 4656 7065 4656 5811 4656 6555 4656 6618 4656 7149 4656 7086 4656 7203 4656 7170 4656 8040 4656 6852 4656 6642 4656 6903 4656 7557 4656 7134 4656 7902 4656 6567 4656 6768 4656 7794 4656 7128
98 4753 0 4753 14259 4753.0 0.0 7187.1 510.3202817839 4753 6750 4753 7086 4753 6063 4753 6675 4753 6897 4753 7230 4753 7146 4753 7473 4753 7269 4753 8226 4753 7083 4753 6903 4753 7074 4753 7764 4753 7320 4753 8076 4753 6714 4753 6843 4753 7986 4753 7164
99 4851 0 4851 14553 4851.0 0.0 7321.8 491.724984112055 4851 6870 4851 7248 4851 6243 4851 6933 4851 7017 4851 7410 4851 7428 4851 7737 4851 7326 4851 8289 4851 7161 4851 7038 4851 7104 4851 7854 4851 7533 4851 8160 4851 6861 4851 6861 4851 8016 4851 7347
100 4950 0 4950 14850 4950.0 0.0 7473.6 492.578257741842 4950 7134 4950 7365 4950 6498 4950 7119 4950 7059 4950 7473 4950 7722 4950 7992 4950 7557 4950 8424 4950 7326 4950 7038 4950 7215 4950 7881 4950 7629 4950 8259 4950 7080 4950 6876 4950 8268 4950 7557
101 5050 0 5050 15150 5050.0 0.0 7650.75 490.15710491637 5050 7422 5050 7440 5050 6723 5050 7407 5050 7089 5050 7701 5050 7977 5050 8142 5050 7854 5050 8571 5050 7404 5050 7134 5050 7395 5050 7893 5050 7722 5050 8547 5050 7314 5050 7125 5050 8409 5050 7746
102 5151 0 5151 15453 5151.0 0.0 7791.0 511.364058181647 5151 7548 5151 7563 5151 6750 5151 7611 5151 7299 5151 7983 5151 8280 5151 8304 5151 7881 5151 8646 5151 7446 5151 7299 5151 7401 5151 8088 5151 7794 5151 8649 5151 7404 5151 7278 5151 8628 5151 7968
